y,x1,x2
2.58080797130884,-1.6558702056617,1.24367822407313
2.08519026074335,0.882246644668735,1.29902923046359
0.0169448399988095,-0.34196464359308,3.65080206064939
0.689863788087201,-1.4697343609308,1.37066656394291
-0.825231684267357,0.323902793730256,0.534370796913705
1.17222450913771,-0.0823423865931493,3.07222253962077
4.27899310889075,1.26797070896576,4.64552754053605
-0.551710921169352,-0.0567466309452627,1.09563818176359
0.884069520848335,-1.98326815359499,0.683314628244822
0.89219184867085,0.25576962151191,1.08697041451257
1.65019123848317,0.518761718514328,0.879301955938569
1.39748198620407,-0.776700968955583,3.71914802743445
4.73360368729306,1.55991389858518,1.6443852930604
-1.17687308780101,0.517174394761111,0.836592859279512
1.61592891292164,-0.874304629239245,0.919619374331084
0.553227032774908,0.154349060487366,0.743969480866205
0.110968689483582,-0.686957370243448,1.61714923583384
-0.786359697166933,-0.740167988378445,1.19212754625944
0.323907157593449,0.346284311984345,0.652599954384807
6.04251019123673,-2.98194261172188,2.90529122393723
2.82738766614945,-1.57510334880475,1.2705830417777
1.31491158742477,-0.52215242530793,2.61641168072287
2.34642843885724,0.834071152148922,1.51432938148743
0.806304909578613,-1.41473420627751,0.804614130376849
0.973144168576036,1.66391017028234,0.724741940904882
2.34226174854243,0.737549992445914,0.795860193198672
1.47799603666534,-0.780608157090713,0.406391471395089
3.50853416174124,1.28931697470656,2.23390885262879
-1.44971329279893,0.121377345662399,0.937819584286527
-0.0781886241157191,-1.50696017443581,0.948058646752478
1.8023901267884,-0.344301774731866,0.943215529686741
0.913954138461255,-0.503777616050042,2.21805853064806
1.95491032622924,0.333724777209218,2.01839878683759
1.0128531084311,-1.44155314471114,1.04416073795307
4.24359318931391,0.614299071761188,6.50899415709792
0.30442956055723,-1.36081000006082,1.05602626805224
0.759501066842713,-0.565065995066516,2.99906995124975
-0.17573008935088,0.173659491703498,0.504529304956803
1.47968476902128,0.229944381110874,0.78032378303168
0.929361770455629,0.666153189391753,0.810153618059556
0.24797940426713,0.700891966189905,1.44072699546512
-2.05332572507208,0.73163772846956,0.21487932876252
3.72167377736813,2.26048726047998,0.871249009049041
-0.609834193404665,-1.14400029612159,1.03560111319729
2.70650704724162,1.4492035284311,0.871851385833545
2.6933772843355,1.07311298036519,0.792899704813031
6.34641984859239,1.38548547334622,2.53594025825026
-3.00472245484547,-1.30323223564582,0.20279255635694
1.56117903721933,0.55467838810035,2.15697993727715
-0.545912204972043,0.0794363974234264,0.618013057748551
4.93211556616764,1.92771405389097,1.76232800537353
3.50781597605975,1.67704803612374,2.73209225215571
3.06762218334376,-1.06452898666749,2.40096375932524
3.67627349493094,0.719961868007696,1.16527553207468
1.89844100182928,-1.87764433028175,1.17902127418008
0.193577315532863,2.15340452532154,0.217408934582534
0.534141582486883,-1.1663523740175,1.44149760535461
5.37294960269475,1.81639294890409,1.22452378148529
-0.751432777453025,0.856008306438478,0.400895633047808
0.11250592237643,1.31076599920083,0.604591284642408
-1.05852637239311,-0.455376196984875,0.429955779203869
1.72524398201633,-1.65229915139781,1.44834814926462
2.0924415856289,0.258916160372401,1.75262501582237
-0.987878504987447,0.0658497165262661,0.900659894681223
3.74856688180685,0.822617075315775,2.68002741244507
1.71585182786511,0.443563310950114,0.979204427058031
-0.366156751501205,1.11730451692153,0.815205049406387
1.00573975446019,1.21981370960996,0.619225456107717
-0.590484368526619,-2.23638087733848,0.8471124952382
2.46649039716135,-0.185984403442595,4.01150541414341
2.76588939920673,0.657525537315627,3.47794448395701
2.24812674987168,0.291724827766933,1.58682172574492
1.52665374046269,1.02319908078168,0.854282088380732
4.65856634690302,0.847741413931052,1.82985343853363
3.65790017611095,0.745641283952826,1.57892569817645
1.84345064923347,1.14336392249946,2.3518250149714
2.09329993159274,0.764799964771618,3.37645273598595
2.03911084063265,-1.03452912778996,1.30113598891678
4.52678393002149,1.79780958089877,2.09051855863835
0.234004336751331,-0.356810662301584,1.88375222324573
2.96976662933743,-0.493337600981251,1.2176239992171
-0.511788943319334,-0.670544712611969,0.799720751133838
-0.0183433298067694,-1.16725983341047,0.427722408202871
1.20238874344156,-0.180146199394739,2.9106028200384
0.264039831735125,-0.257675702363812,2.43559802148232
1.10874025463009,-0.410664184063829,1.94632550128908
1.95610474683363,0.545586179004857,2.25691589673135
2.42822646850213,-1.67021316251754,1.64493506691717
2.15036418133261,-0.0128371104479208,3.16237879607824
0.27583218401008,-0.0763936063578796,1.06717477328057
3.8109205573581,-1.53098475497973,2.72107000152089
-0.0610472977180593,0.148310050757044,1.35010927812282
0.587989847931011,0.613932654364771,0.848947244582143
0.834701504253674,0.819847071183595,0.949230053401728
2.29325128110327,1.26151659499382,1.85282942593954
0.374548731984598,-0.0717321171166868,1.54903612480537
-1.06159502420129,-0.919908772627727,0.897027285776662
-0.169932508803468,0.299829932475092,2.50789988664494
-0.750458339174281,-0.572961666742521,0.702607830942183
-1.0125331827564,-0.349453267450143,0.147438563588602
7.52457613351792,1.79304429357479,4.16066240841629
0.140752895897601,0.422459516541968,1.43475218270663
1.09861707856055,-1.6621840153467,2.22418560779495
0.403043837184824,0.443560236223018,0.656786254570098
-0.416629786978695,-0.11363609939827,0.258650437692316
2.00972202111595,-0.405865463009876,0.939680718390374
4.12500771759125,1.28929359505416,2.43162465755361
0.999745664447879,-0.450601165013347,3.02735873249057
-1.32781005369889,0.138096509491957,0.663175863296552
-1.84180820025679,0.282969465989565,0.36074272091004
-0.717627618873055,-1.10302075063648,0.781205007345263
-1.08330760196809,-0.127538063644042,1.37428960819792
3.20236846312382,-1.07104074813004,2.27388511539157
0.544652744524716,-1.83179359720084,1.2420024185301
1.49256763375335,0.782961649348679,1.29483160823065
2.05722828426821,-0.642982307344035,1.7678878298414
-0.470516302653785,0.0730154409117063,0.933167407303353
-1.37766134568778,1.13080652838758,0.387173720585257
3.61962757552975,0.703716015002053,2.86194182273438
2.40043559919553,-0.737880162638101,1.8517438432581
-0.326612615264967,0.0970036145466265,0.750548443037647
1.82353634202635,0.363816203711776,3.53836578722063
-1.13223011886218,-0.175848616236059,0.364272690264745
-0.741834848355656,0.797710346473449,0.357971225592843
2.95989934557064,0.71067806506053,2.31253073463213
1.37522948851811,1.68606047547319,0.803880911840386
4.15825834347158,-0.709905539873158,3.62265397739969
2.45104206427338,-1.06342740374159,2.13414939248083
0.601052922938616,-0.18197383384238,3.90200954667211
-2.96625800129111,1.02374401002219,0.146550531377471
2.41482119628043,0.658789708502661,3.04448894105608
3.58407597735833,-0.811917774011763,4.17565952880918
-1.39445272977948,0.317371830169714,0.357026628290094
2.60841698261502,-1.38299755360173,1.19751651900602
0.695239914129787,0.269456313750424,1.34853978351489
1.78988782926178,-0.854660624211189,1.46180406146046
-3.10315424124273,-0.717535725075135,0.164802296055566
1.05132974388933,-0.50650020449276,1.0705546596464
-0.914329984759656,1.01750425272166,0.28186308150601
0.873539335994367,-1.2179090649785,0.742249691526215
1.42342672153268,0.178735498917323,0.651106303912351
1.45429548327995,-1.38388144779325,0.841683285057037
-2.21892492995438,0.855397620884078,0.218989363235347
-2.71091087306104,-1.49275611656021,0.222237069106311
1.25504316232935,0.396087058935711,0.724826741911628
5.76051846233569,1.93358043135813,1.13934147263184
-0.174307411347624,-0.908217528645943,1.2214462583317
0.197098427942868,0.150328144031605,1.72519272891749
0.228816918204846,0.297437654641903,0.899502760041862
1.34972668169513,-2.04212627309838,0.882720230123399
4.02419322514064,-1.32299714849793,3.17449582856231
-4.39942022889999,-1.39106524868972,0.131994984102118
1.35811037231243,-2.26672696541146,1.09474824684322
2.32981351178484,0.757373973924649,1.49849294593185
1.9890340711052,0.376110171702299,1.06831986168079
-0.502119740879787,0.298819316548302,0.357724043274751
-0.0257038689147343,-0.0244974549073158,0.738115393916264
-0.221134810968709,0.82219072945815,0.601236091618292
-2.3837270852065,-0.445919102614152,0.230534777095576
2.25781426930139,1.04128079490478,1.84572277022991
0.907686695441782,0.979667830045415,0.767143729733327
-0.142756540331694,0.392258631451357,0.73796411910007
-0.895705284375542,-0.0828718745989717,0.463735096099484
3.72153285574031,0.916604391813746,2.7299025152533
-3.4178334897889,1.19330395249147,0.211285033337078
0.297184366503732,-0.925629433699204,0.61731742775761
-1.88582462946757,0.857953007265316,0.13977680318589
0.281291274887942,-0.357464604882656,1.14719422104308
